,code,i94port_raw,i94port_state,i94port_bps,i94port_city,place,city,city_ascii,state_id,state_name,county_fips,county_name,latitude,longitude,population,population_proper,density,source,incorporated,timezone,zips,id,city_ascii_upper,country,country_code,,,
219,KAN,"KANSAS CITY, MO",MO,unknown,KANSAS CITY,unknown,Kansas City,Kansas City,MO,Missouri,29095,Jackson,39.1239,-94.5541,1615621,488943,599.0,polygon,TRUE,America/Chicago,64161 64163 64167 64165 64053 64119 64118 64151 64153 64155 64154 64157 64156 64158 64108 64109 64102 64105 64101 64128 64129 64124 64125 64126 64127 64120 64123 64164 64166 64192 64114 64117 64116 64111 64110 64113 64112 64133 64130 64146 64145 64149 64147 64106 64139 64138 64132 64131 64137 64136 64134 64121 64141 64148 64162 64170 64171 64179 64180 64184 64187 64188 64191 64195 64196 64197 64198 64199 64999,1840008535,KANSAS CITY,United States,US,,,
227,PAS,"PASCAGOULA, MS",MS,unknown,PASCAGOULA,unknown,Pascagoula,Pascagoula,MS,Mississippi,28059,Jackson,30.3665,-88.5507,48946,21733,545.0,polygon,TRUE,America/Chicago,39581 39567 39568 39569 39595,1840015018,PASCAGOULA,United States,US,,,
355,MED,"MEDFORD, OR",OR,unknown,MEDFORD,unknown,Medford,Medford,OR,Oregon,41029,Jackson,42.3372,-122.8537,168219,81780,1225.0,polygon,TRUE,America/Los_Angeles,97504 97501,1840020076,MEDFORD,United States,US,,,
547,GDL,"GUADALAJARA, MIGUEL HIDAL, MX",MX,unknown,"GUADALAJARA, MIGUEL HIDAL",unknown,Guadalajara,Guadalajara,MX,Mexico,,Jalisco,20.665986,-103.350819,,,,,,America/Chicago,,,,United States,US,,,
581,BHX,"BIRMINGHAM, AL",AL,unknown,BIRMINGHAM,unknown,Birmingham,Birmingham,AL,Alabama,1073,Jefferson,33.5276,-86.7988,744189,210710,557.0,polygon,TRUE,America/Chicago,35218 35214 35215 35217 35210 35211 35212 35213 35242 35224 35221 35222 35228 35203 35207 35206 35205 35204 35209 35208 35243 35254 35068 35061 35234 35235 35233 35201 35202 35220 35232 35237 35238 35246 35249 35255 35259 35261 35270 35282 35283 35285 35287 35290 35291 35292 35294 35295 35297 35298,1840006507,BIRMINGHAM,United States,US,,,
138,LOU,"LOUISVILLE, KY",KY,unknown,LOUISVILLE,unknown,Louisville,Louisville,KY,Kentucky,21111,Jefferson,38.1662,-85.6488,1011696,621349,909.0,polygon,TRUE,America/New_York,40177 40245 40241 40218 40219 40214 40216 40211 40213 40059 40291 40299 40220 40223 40222 40229 40228 40023 40272 40207 40209 40258 40118 40027 40225 40242 40261 40268 40269 40281,1840030815,LOUISVILLE,United States,US,,,
312,AXB,"ALEXANDRIA BAY, NY",NY,unknown,ALEXANDRIA BAY,unknown,Alexandria Bay,Alexandria Bay,NY,New York,36045,Jefferson,44.34,-75.9161,1057,1057,544.0,polygon,TRUE,America/New_York,13607,1840004120,ALEXANDRIA BAY,United States,US,,,
335,THO,"THOUSAND ISLAND BRIDGE, NY",NY,unknown,THOUSAND ISLAND BRIDGE,Thousand Island Bridge,Alexandria Bay,Alexandria Bay,NY,New York,36045,Jefferson,44.3400,-75.9161,1057,1057,544,polygon,TRUE,America/New_York,13607,1840004120,,United States,US,,,
315,CAP,"CAPE VINCENT, NY",NY,unknown,CAPE VINCENT,unknown,Cape Vincent,Cape Vincent,NY,New York,36045,Jefferson,44.1263,-76.3302,713,713,391.0,polygon,TRUE,America/New_York,13618,1840004124,CAPE VINCENT,United States,US,,,
318,CLA,"CLAYTON, NY",NY,unknown,CLAYTON,unknown,Clayton,Clayton,NY,New York,36045,Jefferson,44.237,-76.0826,1875,1875,451.0,polygon,TRUE,America/New_York,13624,1840004127,CLAYTON,United States,US,,,
337,WAT,"WATERTOWN, NY",NY,unknown,WATERTOWN,unknown,Watertown,Watertown,NY,New York,36045,Jefferson,43.9734,-75.9094,54980,25687,1098.0,polygon,TRUE,America/New_York,13601,1840002200,WATERTOWN,United States,US,,,
396,BEA,"BEAUMONT, TX",TX,unknown,BEAUMONT,unknown,Beaumont,Beaumont,TX,Texas,48245,Jefferson,30.0849,-94.1451,148954,119114,559.0,polygon,TRUE,America/Chicago,77708 77705 77706 77707 77701 77702 77703 77713 77704 77710 77720 77725 77726,1840019612,BEAUMONT,United States,US,,,
431,PAR,"PORT ARTHUR, TX",TX,unknown,PORT ARTHUR,unknown,Port Arthur,Port Arthur,TX,Texas,48245,Jefferson,29.8554,-93.9264,157934,55498,278.0,polygon,TRUE,America/Chicago,77655 77640 77642 77611 77641 77643,1840020919,PORT ARTHUR,United States,US,,,
499,PTO,"PORT TOWNSEND, WA",WA,unknown,PORT TOWNSEND,unknown,Port Townsend,Port Townsend,WA,Washington,53031,Jefferson,48.122,-122.7872,8804,9551,530.0,polygon,TRUE,America/Los_Angeles,98368,1840019797,PORT TOWNSEND,United States,US,,,
10,JUN,"JUNEAU, AK",AK,unknown,JUNEAU,unknown,Juneau,Juneau,AK,Alaska,2110,Juneau,58.444,-134.1515,25180,32094,4.0,polygon,TRUE,America/Juneau,99824 99801 99802 99803 99811 99812 99821 99850,1840023306,JUNEAU,United States,US,,,
512,CHS,"CHARLESTON, WV",WV,unknown,CHARLESTON,unknown,Charleston,Charleston,WV,West Virginia,54039,Kanawha,38.3484,-81.6323,142858,47929,587.0,polygon,TRUE,America/New_York,25305 25304 25303 25302 25301 25311 25312 25314 25317 25321 25322 25323 25324 25325 25326 25327 25328 25329 25330 25331 25332 25333 25334 25335 25336 25337 25338 25339 25350 25364 25375 25387 25392 25396,1840006196,CHARLESTON,United States,US,,,
118,LIH,"LIHUE, HI",HI,unknown,LIHUE,unknown,LÄ«huÊ»e,Lihue,HI,Hawaii,15007,Kauai,21.9728,-159.3541,,,1959.8,polygon,FALSE,Pacific/Honolulu,96766,1840029519,LIHUE,United States,US,,,
8,HOM,"HOMER, AK",AK,unknown,HOMER,unknown,Homer,Homer,AK,Alaska,2122,Kenai Peninsula,59.653,-151.5255,5697,5697,159.0,polygon,TRUE,America/Anchorage,99603,1840023419,HOMER,United States,US,,,
14,NIK,"NIKISKI, AK",AK,unknown,NIKISKI,unknown,Nikiski,Nikiski,AK,Alaska,2122,Kenai Peninsula,60.7152,-151.2317,,,25.9,polygon,FALSE,America/Anchorage,99611 99635,1840023615,NIKISKI,United States,US,,,
77,DOV,"DOVER AFB, DE",DE,unknown,DOVER AFB,unknown,Dover,Dover,DE,Delaware,10001,Kent,39.1603,-75.5203,115352,37538,623,polygon,TRUE,America/New_York,19902 19901 19904 19905 19906,1840005810,,United States,US,,,
78,DVD,"DOVER-AFB, DE",DE,unknown,DOVER-AFB,unknown,Dover,Dover,DE,Delaware,10001,Kent,39.1603,-75.5203,115352,37538,623,polygon,TRUE,America/New_York,19902 19901 19904 19905 19906,1840005810,,United States,US,,,
184,GRP,"GRAND RAPIDS, MI",MI,unknown,GRAND RAPIDS,unknown,Grand Rapids,Grand Rapids,MI,Michigan,26081,Kent,42.9615,-85.6557,602694,198829,1727.0,polygon,TRUE,America/Detroit,49503 49546 49507 49506 49505 49504 49508 49501 49502 49514 49515 49523 49555 49588 49599,1840002928,GRAND RAPIDS,United States,US,,,
45,BFL,"MEADOWS FIELD - BAKERSFIELD, CA",CA,unknown,MEADOWS FIELD - BAKERSFIELD,unknown,Bakersfield,Bakersfield,CA,California,6029,Kern,35.3530,-119.0360,574362,380874,982,polygon,TRUE,America/Los_Angeles,93306 93307 93304 93305 93301 93309 93314 93311 93313 93312 93302 93383 93384 93385 93387 93389 93390,1840019148,,United States,US,,,
11,5KE,"KETCHIKAN, AK",AK,unknown,KETCHIKAN,unknown,Ketchikan,Ketchikan,AK,Alaska,2130,Ketchikan Gateway,55.3556,-131.6698,10636,8272,849.0,polygon,TRUE,America/Sitka,99901 99950,1840023270,KETCHIKAN,United States,US,,,
12,KET,"KETCHIKAN, AK",AK,unknown,KETCHIKAN,unknown,Ketchikan,Ketchikan,AK,Alaska,2130,Ketchikan Gateway,55.3556,-131.6698,10636,8272,849.0,polygon,TRUE,America/Sitka,99901 99950,1840023270,KETCHIKAN,United States,US,,,
506,AGM,"ALGOMA, WI",WI,unknown,ALGOMA,unknown,Algoma,Algoma,WI,Wisconsin,55061,Kewaunee,44.6057,-87.4464,2988,3083,486.0,polygon,TRUE,America/Chicago,54201,1840001567,ALGOMA,United States,US,,,
186,ISL,"ISLE ROYALE, MI",MI,unknown,ISLE ROYALE,Isle Royale,unknown,unknown,MI,Michigan,26083,Keweenaw,47.930414,-89.109062,0,0,0,polygon,FALSE,America/Detroit,,,,United States,US,,,
500,SEA,"SEATTLE, WA",WA,unknown,SEATTLE,unknown,Seattle,Seattle,WA,Washington,53033,King,47.6211,-122.3244,3643765,724745,3337.0,polygon,TRUE,America/Los_Angeles,98109 98108 98104 98107 98106 98101 98103 98102 98105 98154 98122 98121 98126 98125 98178 98174 98177 98144 98146 98195 98199 98118 98119 98116 98117 98115 98112 98164 98134 98136 98133 98111 98113 98114 98124 98127 98129 98139 98141 98145 98161 98165 98170 98175 98181 98185 98191 98194,1840021117,SEATTLE,United States,US,,,
207,LAN,"LANCASTER, MN",MN,unknown,LANCASTER,unknown,Lancaster,Lancaster,MN,Minnesota,27069,Kittson,48.8577,-96.8019,331,331,54.0,polygon,TRUE,America/Chicago,56735,1840007680,LANCASTER,United States,US,,,
210,NOY,"NOYES, MN",MN,unknown,NOYES,unknown,Noyes,Noyes,MN,Minnesota,27069,Kittson,48.9975,-97.2045,,,2.6,point,FALSE,America/Winnipeg,56755,1840031858,NOYES,United States,US,,,
388,TYS,"MC GHEE TYSON - ALCOA, TN",TN,unknown,MC GHEE TYSON - ALCOA,unknown,Knoxville,Knoxville,TN,Tennessee,47093,Knox,35.9692,-83.9495,585249.0,187347,732,polygon,TRUE,America/New_York,37912 37909 37902 37924 37920 37921 37922 37923 37919 37918 37915 37914 37917 37916 37901 37927 37928 37929 37939 37950 37995 37996 37997,1840014486,,United States,US,,,
17,ORI,"PORT LIONS SPB, AK",AK,unknown,PORT LIONS SPB,unknown,Port Lions,Port Lions,AK,Alaska,2150,Kodiak Island,57.8754,-152.8745,191,191,14,polygon,TRUE,America/Anchorage,99550,1840023305,PORT LIONS,United States,US,,,
206,INT,"INT''L FALLS, MN",MN,unknown,INT''L FALLS,unknown,International Falls,International Falls,MN,Minnesota,27071,Koochiching,48.5884,-93.4083,6581.0,5992,361,polygon,TRUE,America/Winnipeg,56649 56679,1840007684,,United States,US,,,
213,RAN,"RANIER, MN",MN,unknown,RANIER,unknown,Ranier,Ranier,MN,Minnesota,27071,Koochiching,48.6066,-93.3530,571,571,206,polygon,TRUE,America/Winnipeg,56668 56649,1840008816,,United States,US,,,
68,DRO,"LA PLATA - DURANGO, CO",CO,unknown,LA PLATA - DURANGO,unknown,Durango,Durango,CO,Colorado,8067,La Plata,37.2744,-107.8701,19662,18465,512,polygon,TRUE,America/Denver,81301 81303,1840018929,,United States,US,,,
92,LEE,"LEESBURG MUNICIPAL AIRPORT, FL",FL,unknown,LEESBURG MUNICIPAL AIRPORT,unknown,Leesburg,Leesburg,FL,Florida,12069,Lake,28.7674,-81.8981,148161,22689,271,polygon,TRUE,America/New_York,34748 34762 34736 34749 34789,1840015083,,United States,US,,,
130,UGN,"MEMORIAL - WAUKEGAN, IL",IL,unknown,MEMORIAL - WAUKEGAN,unknown,Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3697,-87.8716,87729,87729,1396,polygon,TRUE,America/Chicago,60085 60087 60048 60079,1840010113,,United States,US,,,
131,GAR,"GARY, IN",IN,unknown,GARY,unknown,Gary,Gary,IN,Indiana,18089,Lake,41.5906,-87.3472,76008,76008,590.0,polygon,TRUE,America/Chicago,46409 46408 46407 46406 46405 46404 46403 46402,1840008194,GARY,United States,US,,,
132,HMM,"HAMMOND, IN",IN,unknown,HAMMOND,unknown,Hammond,Hammond,IN,Indiana,18089,Lake,41.617,-87.4908,76618,76618,1299.0,polygon,TRUE,America/Chicago,46394 46323 46320 46327 46324 46325,1840007092,HAMMOND,United States,US,,,
134,MRL,"MERRILLVILLE, IN",IN,unknown,MERRILLVILLE,unknown,Merrillville,Merrillville,IN,Indiana,18089,Lake,41.4728,-87.3197,34871,34871,405.0,polygon,TRUE,America/Chicago,46410 46307 46401 46411,1840009261,MERRILLVILLE,United States,US,,,
223,WHM,"WILD HORSE, MT",MT,unknown,WILD HORSE,Wild Horse,Lindisfarne,Lindisfarne,MT,Montana,30047,Lake,47.84588,-114.217043,,,41.2,polygon,FALSE,America/Denver,59910,,,United States,US,,,
196,BAU,"BAUDETTE, MN",MN,unknown,BAUDETTE,unknown,Baudette,Baudette,MN,Minnesota,27077,Lake of the Woods,48.7119,-94.5925,1004,1004,91.0,polygon,TRUE,America/Chicago,56623,1840007673,BAUDETTE,United States,US,,,
385,SPF,"BLACK HILLS, SPEARFISH, SD",SD,unknown,"BLACK HILLS, SPEARFISH",unknown,Spearfish,Spearfish,SD,South Dakota,46081,Lawrence,44.4912,-103.8166,12675.0,11609,272,polygon,TRUE,America/Denver,57783 57799,1840002374,,United States,US,,,
80,BOC,"BOCAGRANDE, FL",FL,unknown,BOCAGRANDE,unknown,Boca Grande,Boca Grande,FL,Florida,12071,Lee,26.7490,-82.2620,,,533.4,point,FALSE,America/New_York,33921,1840028638,,United States,US,,,
86,FMY,"FORT MYERS, FL",FL,unknown,FORT MYERS,unknown,Fort Myers,Fort Myers,FL,Florida,12071,Lee,26.6195,-81.8302,79943,79943,775.0,polygon,TRUE,America/New_York,33913 33916 33966 33901 33907 33905 33902 33994,1840014226,FORT MYERS,United States,US,,,
241,HEL,"HELENA, MT",MT,unknown,HELENA,unknown,Helena,Helena,MT,Montana,30049,Lewis and Clark,46.5964,-112.0197,50227,31429,733.0,polygon,TRUE,America/Denver,59601 59602 59623 59624 59625 59626,1840019820,HELENA,United States,US,,,
154,BOO,"BOOTHBAY HARBOR, ME",ME,unknown,BOOTHBAY HARBOR,unknown,Boothbay Harbor,Boothbay Harbor,ME,Maine,23015,Lincoln,43.8556,-69.6233,,,660.4,polygon,FALSE,America/New_York,04538,1840002203,BOOTHBAY HARBOR,United States,US,,,
235,EUR,"EUREKA, MT (BPS)",MT,(BPS),EUREKA,unknown,Eureka,Eureka,MT,Montana,30053,Lincoln,48.876,-115.0475,1100,1100,411.0,polygon,TRUE,America/Denver,59917,1840021052,EUREKA,United States,US,,,
247,ROO,"ROOSVILLE, MT",MT,unknown,ROOSVILLE,unknown,Roosville,Roosville,MT,Montana,30053,Lincoln,48.9991,-115.0566,,,15.4,point,FALSE,America/Denver,59917,1840032760,ROOSVILLE,United States,US,,,
305,RUI,"RUIDOSO, NM",NM,unknown,RUIDOSO,unknown,Ruidoso,Ruidoso,NM,New Mexico,35027,Lincoln,33.364,-105.6443,9269,7756,185.0,polygon,TRUE,America/Denver,88345 88338 88355,1840022873,RUIDOSO,United States,US,,,
356,NPT,"NEWPORT, OR",OR,unknown,NEWPORT,unknown,Newport,Newport,OR,Oregon,41041,Lincoln,44.6231,-124.0524,11862,10592,457.0,polygon,TRUE,America/Los_Angeles,97365 97366,1840019975,NEWPORT,United States,US,,,
119,CID,"CEDAR RAPIDS/IOWA CITY, IA",IA,unknown,CEDAR RAPIDS/IOWA CITY,unknown,Cedar Rapids,Cedar Rapids,IA,Iowa,19113,Linn,41.9667,-91.6782,186160,132228,721,polygon,TRUE,America/Chicago,52404 52405 52402 52403 52401 52411 52406 52407 52408 52409 52410 52497 52498 52499,1840000471,,United States,US,,,
346,LOR,"LORAIN, OH",OH,unknown,LORAIN,unknown,Lorain,Lorain,OH,Ohio,39093,Lorain,41.4409,-82.184,180239,63841,1041.0,polygon,TRUE,America/New_York,44052 44053 44055,1840000644,LORAIN,United States,US,,,
38,BUR,"BURBANK, CA",CA,unknown,BURBANK,unknown,Burbank,Burbank,CA,California,6037,Los Angeles,34.1879,-118.3234,104834,104834,2332.0,polygon,TRUE,America/Los_Angeles,91506 91504 91505 91502 91501 91503 91507 91508 91510 91521 91522 91523 91526,1840019233,BURBANK,United States,US,,,
43,LNB,"LONG BEACH, CA",CA,unknown,LONG BEACH,unknown,Long Beach,Long Beach,CA,California,6037,Los Angeles,33.8059,-118.161,469450,469450,3603.0,polygon,TRUE,America/Los_Angeles,90822 90804 90805 90806 90807 90802 90803 90808 90831 90814 90813 90810 90815 90801 90832 90833 90834 90835 90840 90842 90844 90846 90847 90848 90853 90899,1840020490,LONG BEACH,United States,US,,,
44,LOS,"LOS ANGELES, CA",CA,unknown,LOS ANGELES,unknown,Los Angeles,Los Angeles,CA,California,6037,Los Angeles,34.1139,-118.4068,12815475,3999759,3295.0,polygon,TRUE,America/Los_Angeles,90291 90293 90292 91316 91311 90034 90037 90008 90004 90005 90006 90007 90001 90002 90003 91040 90710 90089 91306 91307 91344 91345 91340 91342 91343 90035 90036 90031 90032 90039 90247 90248 91411 91436 91371 91608 91605 91604 91607 91606 91601 91602 90402 90062 90063 90061 90066 90067 90064 90065 91326 91324 91325 90013 90012 90011 90010 90017 90016 90015 90014 91364 90090 90095 90094 91042 91352 91356 91402 90041 90042 90043 90044 90045 90046 90047 90048 90049 90019 90018 91423 90210 91303 91304 90079 90071 90077 91331 91330 91335 90026 90027 90024 90025 90023 90020 90021 90272 90732 90731 90028 90029 90230 91406 91405 91403 91401 91367 90033 90038 90068 90069 90057 90059 90058 90744 90501 90502 90009 90030 90050 90051 90053 90054 90055 90060 90070 90072 90074 90075 90076 90078 90080 90081 90082 90083 90084 90086 90087 90088 90093 90099 90134 90189 90213 90294 90295 90296 90733 90734 90748 91041 91043 91305 91308 91309 91313 91327 91328 91329 91333 91334 91337 91346 91353 91357 91365 91392 91393 91394 91395 91396 91404 91407 91408 91409 91410 91412 91413 91416 91426 91470 91482 91495 91496 91499 91603 91609 91610 91611 91612 91614 91615 91616 91617 91618,1840020491,LOS ANGELES,United States,US,,,
58,SPC,"SAN PEDRO, CA",CA,unknown,SAN PEDRO,San Pedro,Los Angeles,Los Angeles,CA,California,6037,Los Angeles,33.74,-118.29,12815475,3999759,3295,polygon,TRUE,America/Los_Angeles,90291 90293 90292 91316 91311 90034 90037 90008 90004 90005 90006 90007 90001 90002 90003 91040 90710 90089 91306 91307 91344 91345 91340 91342 91343 90035 90036 90031 90032 90039 90247 90248 91411 91436 91371 91608 91605 91604 91607 91606 91601 91602 90402 90062 90063 90061 90066 90067 90064 90065 91326 91324 91325 90013 90012 90011 90010 90017 90016 90015 90014 91364 90090 90095 90094 91042 91352 91356 91402 90041 90042 90043 90044 90045 90046 90047 90048 90049 90019 90018 91423 90210 91303 91304 90079 90071 90077 91331 91330 91335 90026 90027 90024 90025 90023 90020 90021 90272 90732 90731 90028 90029 90230 91406 91405 91403 91401 91367 90033 90038 90068 90069 90057 90059 90058 90744 90501 90502 90009 90030 90050 90051 90053 90054 90055 90060 90070 90072 90074 90075 90076 90078 90080 90081 90082 90083 90084 90086 90087 90088 90093 90099 90134 90189 90213 90294 90295 90296 90733 90734 90748 91041 91043 91305 91308 91309 91313 91327 91328 91329 91333 91334 91337 91346 91353 91357 91365 91392 91393 91394 91395 91396 91404 91407 91408 91409 91410 91412 91413 91416 91426 91470 91482 91495 91496 91499 91603 91609 91610 91611 91612 91614 91615 91616 91617 91618,1840020491,LOS ANGELES,United States,US,,,
589,VNY,"VAN NUYS, CA",CA,unknown,VAN NUYS,Van Nuys Airport,Los Angeles,Los Angeles,CA,California,6037,Los Angeles,34.209722,-118.49,12815475,3999759,3295,polygon,TRUE,America/Los_Angeles,90291 90293 90292 91316 91311 90034 90037 90008 90004 90005 90006 90007 90001 90002 90003 91040 90710 90089 91306 91307 91344 91345 91340 91342 91343 90035 90036 90031 90032 90039 90247 90248 91411 91436 91371 91608 91605 91604 91607 91606 91601 91602 90402 90062 90063 90061 90066 90067 90064 90065 91326 91324 91325 90013 90012 90011 90010 90017 90016 90015 90014 91364 90090 90095 90094 91042 91352 91356 91402 90041 90042 90043 90044 90045 90046 90047 90048 90049 90019 90018 91423 90210 91303 91304 90079 90071 90077 91331 91330 91335 90026 90027 90024 90025 90023 90020 90021 90272 90732 90731 90028 90029 90230 91406 91405 91403 91401 91367 90033 90038 90068 90069 90057 90059 90058 90744 90501 90502 90009 90030 90050 90051 90053 90054 90055 90060 90070 90072 90074 90075 90076 90078 90080 90081 90082 90083 90084 90086 90087 90088 90093 90099 90134 90189 90213 90294 90295 90296 90733 90734 90748 91041 91043 91305 91308 91309 91313 91327 91328 91329 91333 91334 91337 91346 91353 91357 91365 91392 91393 91394 91395 91396 91404 91407 91408 91409 91410 91412 91413 91416 91426 91470 91482 91495 91496 91499 91603 91609 91610 91611 91612 91614 91615 91616 91617 91618,1840020491,LOS ANGELES,United States,US,,,
225,GTR,"GOLDEN TRIANGLE LOWNDES CNTY, MS",MS,unknown,GOLDEN TRIANGLE LOWNDES CNTY,unknown,Columbus,Columbus,MS,Mississippi,28087,Lowndes,33.5088,-88.4097,31701.0,24041,370,polygon,TRUE,America/Chicago,39702 39701 39705,1840014807,,United States,US,,,
349,TOL,"TOLEDO, OH",OH,unknown,TOLEDO,unknown,Toledo,Toledo,OH,Ohio,39095,Lucas,41.6639,-83.5822,488672,276491,1322.0,polygon,TRUE,America/New_York,43615 43614 43611 43613 43612 43606 43607 43610 43604 43605 43608 43609 43620 43623 43601 43603 43635 43652 43656 43657 43659 43660 43661 43666 43667 43681 43682 43697 43699,1840000572,TOLEDO,United States,US,,,
300,COL,"COLUMBUS, NM",NM,unknown,COLUMBUS,unknown,Columbus,Columbus,NM,New Mexico,35029,Luna,31.8247,-107.6401,1609,1609,220.0,polygon,TRUE,America/Denver,88029,1840023048,COLUMBUS,United States,US,,,
302,DNM,"DEMING, NM (BPS)",NM,(BPS),DEMING,unknown,Deming,Deming,NM,New Mexico,35029,Luna,32.2632,-107.7514,14228,14183,337.0,polygon,TRUE,America/Denver,88030 88031,1840019458,DEMING,United States,US,,,
191,RBT,"ROBERTS LANDING, MI",MI,unknown,ROBERTS LANDING,unknown,New Baltimore,New Baltimore,MI,Michigan,26099,Macomb,42.6903,-82.7398,12380,12380,1038,polygon,TRUE,America/Detroit,48047,1840003090,,United States,US,,,
22,HSV,"MADISON COUNTY - HUNTSVILLE, AL",AL,unknown,MADISON COUNTY - HUNTSVILLE,unknown,Huntsville,Huntsville,AL,Alabama,1089,Madison,34.6989,-86.6414,309716,194585,352,polygon,TRUE,America/Chicago,35801 35803 35802 35805 35806 35741 35824 35763 35757 35756 35810 35811 35816 35896 35762 35804 35807 35809 35814 35815 35893 35894 35895 35897 35899,1840005061,HUNTSVILLE,United States,US,,,
452,HEF,"MANASSAS, VA #ARPT",unknown,unknown,"MANASSAS, VA #ARPT",unknown,Manassas,Manassas,VA,Virginia,51683,Manassas (city),38.7479,-77.4839,41501,41501,1626,polygon,TRUE,America/New_York,20110 20108,1840003839,,United States,US,,,
81,SRQ,"BRADENTON - SARASOTA, FL",FL,unknown,BRADENTON - SARASOTA,unknown,Bradenton,Bradenton,FL,Florida,12081,Manatee,27.4900,-82.5743,56508,56508,1524,polygon,TRUE,America/New_York,34208 34209 34205 34206 34281,1840014173,,United States,US,,,
509,MNW,"MANITOWOC, WI",WI,unknown,MANITOWOC,unknown,Manitowoc,Manitowoc,WI,Wisconsin,55071,Manitowoc,44.0991,-87.6811,44932,32697,710.0,polygon,TRUE,America/Chicago,54220,1840002213,MANITOWOC,United States,US,,,
31,PHO,"PHOENIX, AZ",AZ,unknown,PHOENIX,unknown,Phoenix,Phoenix,AZ,Arizona,4013,Maricopa,33.5722,-112.0891,4081849,1626078,1212.0,polygon,TRUE,America/Phoenix,85008 85009 85006 85007 85004 85083 85086 85087 85085 85383 85033 85304 85306 85308 85020 85021 85022 85023 85024 85027 85028 85029 85353 85013 85015 85014 85017 85254 85003 85044 85045 85042 85043 85040 85041 85048 85037 85035 85034 85032 85031 85019 85018 85012 85016 85307 85310 85054 85051 85050 85053 85001 85002 85005 85010 85011 85026 85030 85036 85038 85046 85060 85061 85062 85063 85064 85065 85066 85067 85068 85069 85070 85071 85072 85073 85074 85075 85076 85078 85079 85080 85082,1840020568,PHOENIX,United States,US,,,
